,temp,clouds_all,traffic_volume,day_sin,day_cos
34,0.6474933207606477,0.56,0.04674201199944189,0.9330127018960774,0.25000000000668243
35,0.6423070878516426,0.56,0.055671829217245714,0.8535533905954511,0.14644660940890358
36,0.6404211849756405,0.24,0.11790149295381612,0.7499999999986509,0.06698729810700177
37,0.637435172088638,0.24,0.21515278359146087,0.6294095225593327,0.017037086857628836
38,0.6360207449316362,0.24,0.33793777033626343,0.50000000000372,0.0
39,0.6405783435486403,0.2,0.4672805916003907,0.3705904774478539,0.01703708685570321
40,0.6553512494106548,0.0,0.5085809962327333,0.25000000000779243,0.06698729810328169
41,0.6665095080936667,0.0,0.5547648946560625,0.14644660940980986,0.14644660940364262
42,0.6925978312116929,0.0,0.6026231338077298,0.06698729810764259,0.25000000000023914
43,0.7527895646707532,0.12,0.6200641830612529,0.01703708685607741,0.37059047744645734
44,0.792236366493793,0.12,0.6010883214734198,0.0,0.4999999999949983
45,0.8079522237938082,0.12,0.5826705734616994,0.017037086855371475,0.6294095225509081
46,0.8191104824768192,0.0,0.5927166178317287,0.06698729810627885,0.7499999999973987
47,0.8587144428728588,0.0,0.5575554625366261,0.14644660940273635,0.8535533905892838
48,0.7994656608518,0.0,0.5321612948234965,0.2499999999991292,0.9330127018917165
49,0.77982083922678,0.0,0.5144411887819171,0.37059047744521934,0.9829629131435909
50,0.7411598302687419,0.0,0.4633737965676015,0.5000000000009925,1.0
51,0.7105139085337115,0.0,0.3940281847355937,0.6294095225496701,0.9829629131449602
52,0.6973125884016977,0.0,0.373098925631366,0.7499999999962887,0.9330127018943619
53,0.7034417727487035,0.0,0.40016743407283384,0.8535533905935224,0.853553390593025
54,0.6647807637906653,0.0,0.2863122645458351,0.9330127018947136,0.7499999999956797
55,0.6665095080936667,0.32,0.2345472303613785,0.9829629131432591,0.6294095225560187
56,0.6500078579286499,0.32,0.09250732524068649,1.0,0.5000000000002891
57,0.6421499292786428,0.32,0.07715920189758617,0.9829629131434088,0.3705904774445399
58,0.6342920006286348,0.08,0.04185851820845542,0.9330127018950027,0.25000000000482114
59,0.6267483891246264,0.08,0.03725408120552533,0.8535533905939313,0.1464466094073838
60,0.6204620462046209,0.08,0.06097390819031673,0.7499999999967896,0.06698729810592713
61,0.6154329718686156,0.0,0.11120413004046324,0.6294095225572567,0.01703708685707256
62,0.6115040075436116,0.0,0.16896888516813172,0.5000000000015707,0.0
63,0.6226622662266226,0.0,0.2644063066834101,0.3705904774457779,0.01703708685625943
64,0.6399497092566402,0.0,0.3657039207478722,0.25000000000593114,0.06698729810435633
65,0.6834826339776838,0.0,0.4854192828240547,0.14644660940829007,0.14644660940516235
66,0.7435172088637434,0.0,0.5258825170922282,0.066987298106568,0.25000000000210043
67,0.8035517837498038,0.0,0.537044788614483,0.017037086857404293,0.3705904774415053
68,0.8337262297658339,0.0,0.5484861169247942,0.0,0.49999999999714756
69,0.8374980355178381,0.0,0.5462536626203432,0.017037086855927752,0.6294095225529841
70,0.8393839383938402,0.08,0.548346588530766,0.06698729810371551,0.749999999992959
71,0.8659437372308667,0.08,0.589088879586996,0.14644660940425608,0.8535533905908037
72,0.8203677510608203,0.08,0.5977396400167434,0.2500000000009905,0.9330127018927912
73,0.7925506836397926,0.0,0.5345332775219757,0.3705904774402673,0.9829629131422639
74,0.7355021216407356,0.0,0.5689967908469373,0.49999999999586586,1.0
75,0.7029702970297032,0.0,0.43365424863959817,0.6294095225517461,0.982962913144404
76,0.6886688668866889,0.0,0.2898004743965397,0.749999999991849,0.9330127018969253
77,0.6756247053276758,0.0,0.18906097390819032,0.8535533905898973,0.8535533905966501
78,0.6639949709256645,0.0,0.11790149295381612,0.9330127018921504,0.7500000000001195
79,0.6647807637906653,0.0,0.0612529649783731,0.9829629131438155,0.6294095225539427
80,0.6595945308816602,0.0,0.04102134784428631,1.0,0.5000000000054158
81,0.6511079679396512,0.0,0.021068787498255897,0.9829629131447357,0.37059047744949186
82,0.6509508093666514,0.0,0.031812473838426114,0.9330127018939283,0.25000000000295985
83,0.6154329718686156,0.0,0.10311148318682853,0.8535533905924115,0.14644660940586407
84,0.6352349520666354,0.0,0.35523929119575837,0.7500000000012295,0.06698729810849047
85,0.6390067578186396,0.0,0.7559648388447049,0.6294095225551807,0.01703708685651628
86,0.6361779035046369,0.0,0.8306125296497837,0.4999999999994215,0.0
87,0.6501650165016506,0.0,0.6641551555741593,0.3705904774437018,0.01703708685681571
88,0.6666666666666674,0.0,0.6089019115389982,0.2500000000040698,0.06698729810543097
89,0.7185289957567194,0.0,0.5480675317427096,0.14644660940677034,0.14644660940668214
90,0.7727487034417728,0.0,0.5809962327333612,0.06698729810549336,0.2500000000039618
91,0.8337262297658339,0.0,0.5934142598018697,0.017037086856848016,0.37059047744358137
92,0.8573000157158579,0.0,0.583926329007953,0.0,0.4999999999992968
93,0.8503850385038505,0.0,0.6149016324822101,0.01703708685648403,0.6294095225550602
94,0.8448844884488449,0.0,0.7068508441467839,0.06698729810479015,0.7499999999948203
95,0.8725443972968736,0.0,0.8925631365982978,0.14644660940577586,0.8535533905923234
96,0.8294829482948303,0.0,0.8234965815543462,0.25000000000285183,0.9330127018938659
97,0.8040232594688042,0.0,0.5849030277661503,0.37059047744234336,0.9829629131428202
98,0.7733773377337738,0.0,0.3951444118878192,0.49999999999801514,1.0
99,0.7557755775577566,0.0,0.285475094181666,0.6294095225538221,0.9829629131438478
100,0.7443030017287442,0.08,0.23566345751360399,0.7499999999937103,0.9330127018958507
101,0.7344020116297352,0.08,0.18027068508441468,0.8535533905914171,0.8535533905951305
102,0.7224579600817234,0.08,0.12376168550299986,0.933012701893225,0.7499999999982582
103,0.7094137985227094,0.12,0.08371703641691085,0.9829629131424886,0.6294095225588947
104,0.6999842841427006,0.12,0.0778568438677271,1.0,0.5000000000032665
105,0.6966839541096976,0.12,0.06195060694851402,0.9829629131441795,0.3705904774474158
106,0.6919691969196928,0.44,0.06236919213059858,0.9330127018964915,0.25000000000739964
107,0.6932264655036939,0.44,0.12627319659550718,0.8535533905960366,0.14644660940948917
108,0.6936979412226933,0.44,0.409376308078694,0.7499999999993681,0.06698729810741583
109,0.6979412226936987,0.64,0.8031254360262313,0.6294095225601326,0.017037086857843164
110,0.6946408926606948,0.64,0.8491698060555323,0.5000000000045483,0.0
111,0.6875687568756876,0.64,0.7460583228687038,0.3705904774486538,0.017037086855488826
112,0.6889831840326894,0.64,0.6772708246128086,0.25000000000220846,0.06698729810650561
113,0.6990413327046991,0.64,0.5547648946560625,0.14644660941039545,0.14644660940305704
114,0.7224579600817234,0.64,0.5705316031812474,0.0669872981080567,0.24999999999952194
115,0.7617476033317625,0.64,0.6054137016882936,0.01703708685629174,0.37059047744565743
116,0.7887788778877884,0.64,0.6165759732105484,0.0,0.5000000000014461
117,0.8431557441458435,0.64,0.7035021626901075,0.017037086855157146,0.6294095225501082
118,0.836240766933837,0.48,0.7682433375191852,0.06698729810586479,0.7499999999966815
119,0.8239823982398238,0.48,0.8461001813869122,0.14644660940729565,0.8535533905938432
120,0.8170674210278173,0.48,0.7863820287428491,0.249999999998412,0.9330127018913025
121,0.8057520037718064,0.92,0.5670433933305428,0.3705904774444194,0.9829629131433766
122,0.7832783278327837,0.92,0.3977954513743547,0.5000000000001644,1.0
123,0.764733616218765,0.92,0.31519464210966935,0.6294095225558982,0.9829629131432914
124,0.7446173188747447,1.0,0.2773824473280313,0.7499999999955715,0.933012701894776
125,0.7298444130127302,1.0,0.160876238314497,0.8535533905929369,0.8535533905936106
126,0.726072607260726,1.0,0.14301660387888934,0.9330127018942996,0.7499999999963969
127,0.7183718371837187,0.88,0.05595088600530208,0.9829629131430448,0.6294095225568186
128,0.7152286657237155,0.88,0.02804520719966513,1.0,0.5000000000011173
129,0.6855256954266857,0.88,0.018138691223664013,0.9829629131436232,0.3705904774453398
130,0.6759390224736763,0.92,0.0283242639877215,0.9330127018954169,0.25000000000553835
131,0.6767248153386771,0.92,0.10283242639877216,0.853553390594517,0.14644660940796939
132,0.7497564042118499,0.92,0.35607646155992745,0.7499999999975068,0.06698729810634124
133,0.6892346377494891,0.8,0.7498255895074647,0.6294095225580566,0.017037086857286887
134,0.6892346377494891,0.8,0.82782196176922,0.500000000002399,0.0
135,0.6892346377494891,0.8,0.8087065717873587,0.3705904774465778,0.017037086856045103
136,0.6801037246581809,0.0,0.6622017580577647,0.25000000000664835,0.06698729810394227
137,0.6801037246581809,0.0,0.5832286870378122,0.14644660940887566,0.14644660940457677
138,0.6801037246581809,0.0,0.6077856843867727,0.06698729810698206,0.2500000000013832
139,0.6988841741316993,0.0,0.6234128645179293,0.017037086857618622,0.3705904774407054
140,0.6988841741316993,0.0,0.6089019115389982,0.0,0.4999999999963194
141,0.6988841741316993,0.0,0.6747593135203014,0.017037086855713368,0.6294095225521842
142,0.7132484677039135,0.0,0.7314078414957443,0.06698729810330145,0.7499999999922418
143,0.7132484677039135,0.0,0.8081484582112459,0.1464466094036705,0.853553390590218
144,0.7132484677039135,0.0,0.7777312683131017,0.2500000000002733,0.9330127018923771
145,0.6756404211849758,0.0,0.5738802846379237,0.3705904774464954,0.9829629131439328
146,0.6756404211849758,0.0,0.43672387330821827,0.4999999999950377,1.0
147,0.6756404211849758,0.0,0.34965815543463097,0.6294095225509462,0.9829629131446183
148,0.6377966368065384,0.0,0.32691502720803683,0.7499999999974329,0.9330127018937014
149,0.6377966368065384,0.0,0.24738384261197152,0.8535533905893118,0.8535533905972358
150,0.6377966368065384,0.0,0.2786382028742849,0.9330127018917362,0.7500000000008367
151,0.6180260883231177,0.0,0.07478721919910702,0.9829629131436011,0.6294095225547426
152,0.6180260883231177,0.0,0.044090972512906376,1.0,0.499999999998968
153,0.6011158258683014,0.0,0.02246407143853774,0.98296291314495,0.37059047745029183
154,0.6011158258683014,0.0,0.02944049113994698,0.9330127018943423,0.25000000000367706
155,0.6011158258683014,0.0,0.10004185851820846,0.8535533905929972,0.14644660940644966
156,0.5767876787678774,0.0,0.36151806892702665,0.7499999999956455,0.0669872981052666
157,0.5767876787678774,0.0,0.7750802288265661,0.6294095225559806,0.01703708685673061
158,0.5767876787678774,0.0,0.845123482628715,0.5000000000002497,0.0
159,0.6382366808109379,0.36,0.778707967071299,0.3705904774445018,0.01703708685660138
160,0.6378909319503401,0.0,0.6361099483744942,0.25000000000478695,0.06698729810501691
161,0.6378909319503401,0.0,0.589926049951165,0.14644660940735593,0.14644660940609655
162,0.6378909319503401,0.0,0.6024836054137016,0.06698729810590742,0.25000000000324457
163,0.6896275341819904,0.0,0.6097390819031673,0.017037086857062345,0.3705904774427814
164,0.6896275341819904,0.0,0.6207618250313939,0.0,0.49999999999846867
165,0.7033474776049036,0.56,0.6405748569833961,0.017037086856269645,0.6294095225542602
166,0.7033474776049036,0.56,0.6966652713827264,0.06698729810437609,0.749999999994103
167,0.7033474776049036,0.56,0.8073112878470768,0.14644660940519028,0.8535533905917378
168,0.7033474776049036,0.56,0.7466164364448165,0.2500000000021346,0.9330127018934518
169,0.671522866572372,0.48,0.5787637784289102,0.3705904774415434,0.9829629131426059
170,0.671522866572372,0.48,0.4160736709920469,0.499999999997187,1.0
171,0.6365865157944373,0.92,0.3751918515417888,0.6294095225530223,0.982962913144062
172,0.6365865157944373,0.92,0.351192967768941,0.749999999992993,0.9330127018962648
173,0.6365865157944373,0.92,0.21710618110785543,0.8535533905908315,0.853553390595716
174,0.56006600660066,0.92,0.1252964978373099,0.9330127018928109,0.7499999999989754
175,0.56006600660066,0.92,0.05636947118738664,0.9829629131422741,0.6294095225596945
176,0.56006600660066,0.92,0.030696246686200645,1.0,0.5000000000040947
177,0.5418356121326426,0.92,0.021068787498255897,0.9829629131443938,0.37059047744821577
178,0.5418356121326426,0.92,0.03334728617273615,0.9330127018969057,0.25000000000811684
179,0.5418356121326426,0.92,0.08762383144970001,0.8535533905966223,0.14644660941007476
180,0.5338676724815348,0.8,0.334589088879587,0.7500000000000853,0.06698729810782994
181,0.5338676724815348,0.8,0.7555462536626203,0.6294095225539045,0.017037086856174333
182,0.5338676724815348,0.8,0.8541928282405469,0.5000000000053764,0.0
183,0.5542668552569547,0.0,0.7247104785823915,0.3705904774494537,0.017037086855274497
184,0.568568285399969,0.0,0.6252267336402958,0.25000000000292566,0.06698729810609155
185,0.568568285399969,0.0,0.6015069066555043,0.14644660940583615,0.14644660940761633
186,0.568568285399969,0.0,0.6154597460583229,0.06698729810847076,0.24999999999880473
187,0.5936665095080946,0.12,0.6165759732105484,0.017037086856506067,0.37059047744485746
188,0.5936665095080946,0.12,0.6221571089716758,0.0,0.500000000000618
189,0.5931793179317935,0.24,0.6709920468815403,0.017037086856825923,0.6294095225563363
190,0.6871758604431872,0.4,0.7595228128924236,0.06698729810545073,0.7499999999959643
191,0.5931793179317935,0.24,0.8413562159899539,0.14644660940671006,0.8535533905932575
192,0.5931793179317935,0.24,0.7368494488628435,0.2500000000039959,0.9330127018945265
193,0.5641521294986647,0.56,0.6319240965536487,0.37059047744361945,0.9829629131431622
194,0.5641521294986647,0.56,0.5268592158504255,0.49999999999933625,1.0
195,0.5641521294986647,0.56,0.4301660387888936,0.6294095225550983,0.9829629131435058
196,0.5371994342291377,0.0,0.34812334310032095,0.7499999999948544,0.9330127018951901
197,0.5371994342291377,0.0,0.3484023998883773,0.8535533905923514,0.8535533905941963
198,0.5371994342291377,0.0,0.23064043532858935,0.9330127018938855,0.7499999999971141
199,0.5091623448059095,0.0,0.14971396679224222,0.9829629131428305,0.6294095225576185
200,0.5091623448059095,0.0,0.07576391795730432,1.0,0.5000000000019454
201,0.48200534339148193,0.0,0.05943909585600671,0.9829629131438375,0.3705904774461397
202,0.48200534339148193,0.0,0.03599832565927166,0.933012701895831,0.25000000000625555
203,0.48200534339148193,0.0,0.04506767127110367,0.8535533905951025,0.14644660940855497
204,0.4561684739902563,0.0,0.08734477466164364,0.749999999998224,0.0669872981067553
205,0.4561684739902563,0.0,0.17161992465466722,0.6294095225588565,0.017037086857501216
206,0.4561684739902563,0.0,0.29426538300544164,0.5000000000032271,0.0
207,0.5389753261040391,0.24,0.45821124598855867,0.3705904774473777,0.017037086855830774
208,0.53968253968254,0.48,0.5924375610436724,0.2500000000073655,0.06698729810352821
209,0.53968253968254,0.48,0.6740616715501604,0.1464466094094613,0.14644660940399118
210,0.53968253968254,0.48,0.6432258964699316,0.06698729810739612,0.250000000000666
211,0.5928650007857938,0.0,0.6645737407562439,0.01703708685783295,0.3705904774399055
212,0.5928650007857938,0.0,0.6316450397655923,0.0,0.4999999999954912
213,0.6817538896746815,0.75,0.6852239430724152,0.01703708685549904,0.6294095225513843
214,0.6258997328304265,0.2,0.6383424026789452,0.06698729810652532,0.7499999999978257
215,0.6258997328304265,0.2,0.6296916422491977,0.1464466094030849,0.8535533905896324
216,0.6258997328304265,0.2,0.6790846937351751,0.24999999999955608,0.9330127018919631
217,0.5701555869872714,0.0,0.5964838844704897,0.3705904774456955,0.9829629131437185
218,0.5701555869872714,0.0,0.4808148458211246,0.5000000000014855,1.0
219,0.5701555869872714,0.0,0.4572345472303614,0.6294095225501463,0.9829629131448328
220,0.5001728744303002,0.0,0.5530905539277242,0.7499999999967157,0.9330127018941154
221,0.5001728744303002,0.0,0.544579321892005,0.853553390593871,0.8535533905926764
222,0.5001728744303002,0.0,0.28463792381749686,0.9330127018913221,0.7500000000015539
223,0.4565299387081567,0.0,0.19673503557974048,0.9829629131433868,0.6294095225555425
224,0.4565299387081567,0.0,0.12683131017161992,1.0,0.49999999999979616
225,0.4565299387081567,0.0,0.07994976977814985,0.9829629131432812,0.3705904774440637
226,0.4353292472104351,0.0,0.03781219478163807,0.9330127018947563,0.25000000000439426
227,0.4353292472104351,0.0,0.04046323426817357,0.8535533905935828,0.14644660940703524
228,0.4353292472104351,0.0,0.09083298451234827,0.7499999999963627,0.06698729810568066
229,0.42393525066792437,0.0,0.2045486256453188,0.6294095225567805,0.017037086856944994
230,0.42393525066792437,0.0,0.2293846797823357,0.5000000000010778,0.0
231,0.42393525066792437,0.0,0.3348681456676434,0.3705904774453017,0.01703708685638705
232,0.5851013672795857,0.4,0.6615041160876238,0.25000000000550415,0.06698729810460285
233,0.5732673267326738,0.0,0.6640156271801311,0.14644660940794152,0.14644660940551096
234,0.5732673267326738,0.0,0.5582531045067671,0.06698729810632148,0.25000000000252737
235,0.6645607417884647,0.0,0.627738244732803,0.017037086857276673,0.3705904774419815
236,0.6645607417884647,0.0,0.6303892842193386,0.0,0.4999999999976405
237,0.6926606946408929,0.0,0.6347146644342123,0.017037086856055317,0.6294095225534603
238,0.6926606946408929,0.0,0.5562997069903725,0.06698729810396198,0.7499999999933858
239,0.6926606946408929,0.0,0.5692758476349937,0.1464466094046047,0.8535533905911522
240,0.6926606946408929,0.0,0.5463931910143714,0.2500000000014174,0.9330127018930376
241,0.6457331447430463,0.0,0.5127668480535789,0.37059047744074347,0.9829629131423916
242,0.6457331447430463,0.0,0.4340728338216827,0.49999999999635886,1.0
243,0.6457331447430463,0.0,0.3197990791125994,0.6294095225522223,0.9829629131442764
244,0.6195819581958202,0.0,0.25170922282684527,0.749999999992276,0.9330127018966788
245,0.6195819581958202,0.0,0.2092925910422771,0.8535533905902459,0.8535533905963015
246,0.6121483576929125,0.0,0.11664573740756244,0.9330127018923968,0.7499999999996926
247,0.6121483576929125,0.0,0.051765034184456535,0.982962913143943,0.6294095225534665
248,0.6121483576929125,0.0,0.029859076322031535,1.0,0.5000000000049228
249,0.6121483576929125,0.0,0.020650202316171342,0.982962913144608,0.3705904774490157
250,0.6127927078422135,0.0,0.026370866471326918,0.9330127018936817,0.2500000000025329
251,0.6127927078422135,0.0,0.09543742151527837,0.8535533905972079,0.14644660941066034
252,0.6156687097281162,0.0,0.34379796288544723,0.7500000000008025,0.066987298108244
253,0.6156687097281162,0.0,0.7321054834658853,0.6294095225547045,0.017037086856388717
254,0.6156687097281162,0.0,0.8454025394167712,0.4999999999989286,0.0
255,0.6887002986012889,0.0,0.7134086786661086,0.3705904774502537,0.01703708685506017
256,0.5851013672795857,0.4,0.6615041160876238,0.25000000000364286,0.06698729810567744
257,0.6979412226936987,0.0,0.5359285614622575,0.14644660940642173,0.14644660940703075
258,0.6979412226936987,0.0,0.5597879168410771,0.06698729810524684,0.2500000000043887
259,0.7874430300172874,0.0,0.5801590623691921,0.017037086856720396,0.37059047744405754
260,0.7874430300172874,0.0,0.6017859634435607,0.0,0.4999999999997898
261,0.7874430300172874,0.0,0.6415515557415934,0.017037086856611594,0.6294095225555363
262,0.8136570799937144,0.08,0.6922003627738245,0.06698729810503662,0.7499999999952471
263,0.8136570799937144,0.08,0.8264266778289382,0.14644660940612442,0.853553390592672
264,0.8136570799937144,0.08,0.74326775498814,0.2500000000032787,0.9330127018941123
265,0.7716485934307724,0.36,0.5685782056648527,0.37059047744281953,0.9829629131429478
266,0.7716485934307724,0.36,0.44007255476489465,0.4999999999985081,1.0
267,0.7716485934307724,0.36,0.34812334310032095,0.6294095225542984,0.9829629131437201
268,0.752192362093353,0.56,0.25268592158504255,0.7499999999941372,0.9330127018956043
269,0.752192362093353,0.56,0.17566624808148457,0.8535533905917657,0.8535533905947819
270,0.752192362093353,0.56,0.2028742849169806,0.9330127018934715,0.7499999999978313
271,0.7311645450259312,0.56,0.17580577647551276,0.9829629131426161,0.6294095225584184
272,0.7311645450259312,0.56,0.069485140226036,1.0,0.5000000000027736
273,0.7311645450259312,0.56,0.05274173294265383,0.9829629131440518,0.3705904774469396
274,0.7161244695898161,0.24,0.050788335426259254,0.9330127018962451,0.25000000000697276
275,0.7161244695898161,0.24,0.10841356215989954,0.8535533905956881,0.14644660940914062
276,0.7161244695898161,0.24,0.38244732803125436,0.7499999999989412,0.06698729810716936
277,0.6967468175388967,0.36,0.7654527696386214,0.6294095225596564,0.0170370868577156
278,0.6967468175388967,0.36,0.8624250034882098,0.5000000000040552,0.0
279,0.6967468175388967,0.36,0.8211245988558672,0.37059047744817764,0.017037086855616446
280,0.7666195190947671,0.0,0.6377842891028324,0.2500000000080827,0.0669872981031141
281,0.7666195190947671,0.0,0.5497418724710478,0.1464466094100469,0.1464466094034056
282,0.7666195190947671,0.0,0.5634156550858099,0.06698729810781018,0.24999999999994887
283,0.8168945465975175,0.32,0.5982977535928561,0.017037086856164174,0.3705904774461336
284,0.8168945465975175,0.32,0.6147621040881819,0.0,0.4999999999946631
285,0.8168945465975175,0.32,0.6421096693177061,0.01703708685528471,0.6294095225505844
286,0.8253653936822256,0.24,0.6542486395981582,0.06698729810611126,0.7499999999971085
287,0.8253653936822256,0.24,0.8407981024138412,0.1464466094076442,0.8535533905941917
288,0.8253653936822256,0.24,0.7916841077159201,0.24999999999883887,0.933012701891549
289,0.7834983498349843,0.92,0.5950886005302078,0.3705904774448956,0.9829629131435041
290,0.7834983498349843,0.92,0.3955629970699037,0.5000000000006574,1.0
291,0.7834983498349843,0.92,0.3253802148737268,0.6294095225563744,0.9829629131431639
292,0.7295300958667297,0.92,0.2759871633877494,0.7499999999959985,0.9330127018945296
293,0.7295300958667297,0.92,0.16464350495325797,0.8535533905932855,0.8535533905932621
294,0.7295300958667297,0.92,0.09460025115110926,0.9330127018945461,0.7499999999959699
295,0.6685054219707696,0.92,0.04646295521138552,0.9829629131431724,0.6294095225563424
296,0.6685054219707696,0.92,0.022185014650481377,1.0,0.5000000000006243
297,0.6685054219707696,0.92,0.016324822101297615,0.9829629131434956,0.3705904774448636
298,0.6075593273613094,0.92,0.021905957862425007,0.9330127018951704,0.25000000000511147
299,0.6075593273613094,0.92,0.0959955350913911,0.8535533905941683,0.14644660940762083
300,0.6075593273613094,0.92,0.3666806195060695,0.7499999999970799,0.06698729810609472
301,0.5680025145371679,0.92,0.7231756662480815,0.6294095225575804,0.017037086857159323
302,0.5680025145371679,0.92,0.8034044928142877,0.5000000000019059,0.0
303,0.5680025145371679,0.92,0.7450816241105065,0.37059047744610163,0.017037086856172723
304,0.5437372308659438,0.92,0.6591321333891447,0.25000000000622136,0.06698729810418874
305,0.5437372308659438,0.92,0.5639737686619227,0.1464466094085271,0.14644660940492538
306,0.5437372308659438,0.92,0.5811357611273894,0.0669872981067356,0.2500000000018102
307,0.5726858400125727,0.56,0.5811357611273894,0.017037086857491057,0.37059047744118156
308,0.5726858400125727,0.56,0.5977396400167434,0.0,0.4999999999968123
309,0.5726858400125727,0.56,0.6324822101297614,0.017037086855840988,0.6294095225526604
310,0.6076850542197083,0.2,0.6479698618668899,0.06698729810354792,0.7499999999926686
311,0.6076850542197083,0.2,0.8508441467838704,0.1464466094040191,0.8535533905905666
312,0.6076850542197083,0.2,0.7881958978652155,0.2500000000007002,0.9330127018926235
313,0.5683325475404684,0.12,0.5886702944049114,0.37059047743994356,0.9829629131421773
314,0.5683325475404684,0.12,0.41398074508162414,0.4999999999955307,1.0
315,0.5683325475404684,0.12,0.33556578763778433,0.6294095225514224,0.9829629131444908
316,0.517994656608519,0.0,0.28477745221152506,0.7499999999978598,0.9330127018934549
317,0.517994656608519,0.0,0.17580577647551276,0.8535533905896604,0.8535533905968872
318,0.517994656608519,0.0,0.10478582391516673,0.9330127018919827,0.7500000000004097
319,0.4774634606317778,0.0,0.051206920608343795,0.9829629131437287,0.6294095225542664
320,0.4774634606317778,0.0,0.03027766150411609,1.0,0.49999999999847505
321,0.4367122426528369,0.0,0.01674340728338217,0.9829629131448225,0.37059047744981566
322,0.4367122426528369,0.0,0.02720803683549602,0.9330127018940958,0.25000000000325007
323,0.4367122426528369,0.0,0.09446072275708108,0.8535533905926486,0.14644660940610105
324,0.4334276284771339,0.0,0.36988977256871775,0.7500000000015197,0.06698729810865806
325,0.4334276284771339,0.0,0.7750802288265661,0.6294095225555044,0.017037086856603045
326,0.4334276284771339,0.0,0.7640574856983395,0.4999999999997567,0.0
327,0.4334276284771339,0.0,0.7078275429049812,0.3705904774440256,0.017037086856729
328,0.5324218136099321,0.0,0.6942932886842472,0.25000000000436007,0.06698729810526338
329,0.5324218136099321,0.0,0.5677410353006836,0.14644660940700732,0.14644660940644516
330,0.5324218136099321,0.0,0.5973210548346588,0.06698729810566095,0.2500000000036715
331,0.6140185447116138,0.0,0.6137854053299846,0.01703708685693478,0.37059047744325757
332,0.6140185447116138,0.0,0.6308078694014232,0.0,0.4999999999989616
333,0.6442558541568446,0.0,0.6827124319799078,0.017037086856397265,0.6294095225547364
334,0.6442558541568446,0.0,0.7544300265103948,0.06698729810462256,0.7499999999945299
335,0.6442558541568446,0.0,0.842891028324264,0.14644660940553883,0.8535533905920865
336,0.594137985227094,0.0,0.8025673224501185,0.2500000000025615,0.9330127018936982
337,0.594137985227094,0.0,0.6319240965536487,0.37059047744201956,0.9829629131427335
338,0.594137985227094,0.0,0.4742570113017999,0.49999999999767997,1.0
339,0.5597674053119595,0.0,0.3747732663597042,0.6294095225534984,0.9829629131439345
